2,16,2,17,17,17,16,17,18,18,18,17,2,18,17,2,16,16,18,17,16,16,15,16,17,16,2,17,2,16,16,16,17,17,16,18,17,17,17,17,17,17,17,16,2,16,15,17,2,16,17,15,17,17,16,16,16,2,17,16,17,18,17,16,16,17,16,15,16,17,17,15,17,18,16,17,16,16,17,17,17,17,17,2,17,17,18,17,2,16,2,18,18,17,2,2,17,16,2,18,15,17,17,2,17,18,16,2,17,16,15,17,16,16,17,2,2,15,2,16,16,18,2,16,17,16,18,16
2,17,2,17,16,17,17,17,2,18,17,2,3,2,2,2,18,3,17,17,2,2,17,18,18,16,17,16,17,2,17,18,18,18,17,3,2,17,2,17,2,2,2,2,3,17,17,17,3,2,2,2,17,18,2,3,19,18,2,2,16,17,3,2,2,2,17,16,18,17,18,17,2,2,17,18,3,2,17,3,17,17,3,17,17,16,16,17,15,17,18,17,16,16,16,17,16,18,16,17,18,17,16,17,16,16,17,17,17,17,2,18,2,18,18,17,16,17,15,15,2,17,15,17,18,17,19,18
16,17,17,17,2,16,2,17,2,2,15,18,17,17,2,2,17,2,16,18,2,17,2,17,17,2,17,17,17,2,18,2,2,2,17,17,17,2,18,17,17,17,2,17,3,2,16,16,17,2,2,18,18,16,2,18,16,17,18,15,16,16,15,16,16,16,17,17,16,18,17,15,18,18,17,17,16,16,17,16,2,18,3,2,17,17,17,2,17,17,16,17,2,18,16,16,17,18,17,17,18,18,18,18,16,18,18,18,18,2,2,2,17,16,16,17,15,17,17,17,17,16,18,16,16,18,17,2
2,2,17,2,18,17,18,3,2,2,18,18,2,2,18,2,2,17,2,18,17,2,2,2,18,18,3,16,2,3,16,16,17,2,2,2,18,2,17,2,16,2,17,17,17,2,3,2,17,16,17,17,17,17,17,18,2,2,17,2,2,2,17,19,2,17,2,17,2,16,17,17,17,2,18,2,16,2,17,2,2,17,18,18,18,17,17,16,18,17,18,2,2,3,16,18,18,18,17,19,2,17,16,17,16,17,16,17,16,17,17,16,18,18,16,16,17,17,17,17,18,2,18,17,16,2,2,16
17,16,16,15,17,17,18,16,17,17,17,18,15,17,17,16,2,2,17,17,16,2,17,18,18,18,2,2,2,2,17,3,2,18,2,17,2,16,2,16,17,17,17,18,2,2,3,18,16,17,18,2,16,18,2,3,17,17,17,18,17,2,2,17,16,18,17,2,18,2,2,17,16,18,2,2,3,18,2,2,17,17,2,17,16,2,17,2,17,18,17,17,17,2,2,16,3,2,2,17,3,16,16,2,2,17,16,16,16,18,17,18,17,16,17,17,15,17,2,17,16,2,16,17,17,17,17,16
15,17,16,16,2,17,17,17,17,2,2,2,18,17,17,18,3,2,17,17,17,18,17,17,18,16,2,2,2,16,18,2,16,2,17,2,16,17,15,16,16,17,17,17,15,17,17,17,17,18,17,17,16,17,17,17,17,17,18,18,16,17,18,2,17,18,17,17,19,17,16,19,16,2,17,17,18,16,16,17,17,17,17,16,18,2,15,2,17,18,18,15,16,16,16,17,16,18,16,18,2,16,2,3,17,18,18,17,18,16,2,16,18,16,18,18,2,16,2,16,16,18,18,17,17,17,2,17
3,2,16,18,2,17,17,16,17,17,18,2,18,16,2,17,16,2,17,18,17,17,16,17,15,16,17,2,2,17,17,17,3,2,18,17,2,16,16,16,16,16,16,2,18,2,16,17,27,16,16,17,3,18,17,18,17,16,17,18,16,17,17,2,17,16,16,15,17,17,2,16,15,17,16,2,16,18,17,15,16,17,16,17,17,18,18,17,17,18,16,17,16,18,18,17,17,2,16,18,2,18,17,17,17,2,15,17,18,2,2,16,17,17,2,2,18,17,17,17,18,2,2,17,17,17,2,18
17,17,2,2,17,17,17,16,17,14,16,2,18,2,2,17,17,16,16,16,15,18,15,17,2,16,2,16,16,16,17,2,16,18,17,17,2,17,16,18,2,2,2,17,16,17,2,2,3,16,3,16,17,2,2,17,3,2,18,18,2,17,16,17,17,17,17,17,2,2,17,16,2,17,16,15,17,18,2,16,16,18,17,17,16,17,16,2,16,16,16,18,17,16,17,17,17,2,2,17,16,16,16,17,17,17,2,16,17,17,16,15,17,16,16,17,17,15,17,16,16,17,2,17,17,18,16,16
17,2,18,16,2,2,17,17,18,17,2,2,17,18,15,16,2,16,2,2,17,15,2,18,16,17,2,2,16,17,2,17,18,18,17,16,16,17,18,17,17,2,17,2,2,17,15,15,17,16,17,2,18,16,2,18,16,17,2,16,14,17,16,16,16,17,18,18,17,2,17,16,2,17,18,16,17,2,17,16,17,15,17,16,18,2,17,2,17,18,16,17,16,18,18,16,16,16,17,17,17,17,17,16,17,17,16,17,15,16,17,17,2,2,18,17,2,17,2,2,17,17,14,16,16,18,16,16
2,2,3,16,2,17,2,3,2,2,3,2,18,4,3,17,2,2,2,2,18,2,17,2,3,2,17,2,4,17,2,17,18,18,2,2,18,17,16,19,15,17,17,17,16,17,17,17,16,16,3,17,16,17,17,2,17,17,2,17,16,17,18,16,17,16,16,17,17,18,17,17,17,16,17,16,17,17,17,17,16,18,17,16,17,17,18,18,17,16,17,2,17,16,17,2,16,16,15,2,17,17,18,16,17,2,19,17,17,16,17,17,17,15,16,16,17,16,15,18,16,16,18,17,17,16,16,18
17,19,17,17,2,18,16,16,2,17,2,17,17,17,2,17,16,16,17,18,2,17,2,18,15,17,17,18,17,17,17,17,2,2,17,3,18,17,2,16,16,16,17,18,16,17,2,2,17,3,17,17,2,17,2,17,2,2,17,17,16,18,2,17,18,16,3,17,16,17,17,2,15,18,17,16,17,2,18,16,17,18,16,17,2,16,2,17,17,16,17,17,2,16,18,2,17,16,17,2,19,2,16,17,15,2,16,17,18,17,16,2,18,17,17,18,17,17,19,2,18,18,3,16,2,17,2,16
18,17,17,16,16,16,17,16,18,17,15,17,17,17,16,17,17,16,18,17,17,17,16,17,16,17,16,17,17,16,18,18,18,17,18,17,18,17,17,2,3,18,18,18,18,17,2,17,17,17,17,18,18,16,16,16,18,17,16,16,15,18,17,17,17,17,16,18,17,17,17,17,18,17,17,18,17,17,15,16,16,2,17,17,17,17,17,17,17,16,17,15,2,16,17,2,16,2,18,18,17,3,17,18,17,17,17,18,2,17,2,18,17,17,2,2,18,15,16,17,17,16,16,17,16,17,18,18
