18,16,16,16,15,15,17,16,16,17,17,17,18,17,16,15,16,17,17,17,18,16,16,17,16,17,18,17,16,17,17,18,16,17,17,18,17,17,15,15,16,18,19,16,16,16,18,15,18,17,16,17,17,14,16,16,17,14,18,17,17,17,17,16,14,17,15,17,17,15,17,16,16,17,17,17,17,16,16,14,15,15,17,16,15,16,16,16,15,16,15,17,17,15,15,17,17,16,15,17,17,17,15,14,18,16,18,17,17,15,17,16,18,12,17,17,17,17,17,16,16,15,17,16,17,17,15,17
16,17,17,17,17,15,17,15,16,16,15,17,17,17,14,16,16,16,17,15,15,16,14,15,17,15,12,16,15,16,14,16,15,16,16,17,14,15,15,15,16,15,15,16,17,17,15,18,16,14,18,16,17,17,16,17,16,17,15,16,16,18,16,17,16,15,15,16,16,16,15,17,16,18,16,17,16,18,17,18,17,17,16,17,16,16,16,17,18,19,17,17,18,17,17,16,18,17,17,17,17,18,17,17,16,17,19,17,14,15,16,17,14,16,17,16,17,15,15,15,16,16,14,14,14,14,15,14
15,16,15,15,15,14,15,15,16,14,16,16,17,16,15,15,14,15,17,16,17,14,17,15,14,16,16,15,17,17,12,17,16,17,14,16,15,16,13,16,15,16,14,16,13,17,14,17,14,16,17,13,14,16,16,16,14,13,17,13,16,16,16,16,16,14,16,17,16,15,17,15,17,16,16,16,16,16,17,18,16,17,15,16,14,17,16,19,16,16,17,18,18,17,17,16,17,16,16,15,16,14,16,15,15,14,16,17,16,16,15,16,17,14,16,15,16,15,15,14,18,15,16,16,17,16,16,16
15,14,16,6,16,15,14,16,15,13,15,16,15,16,16,15,14,14,14,16,17,16,16,18,14,15,14,16,16,16,16,15,15,17,16,17,16,15,14,16,15,16,16,18,16,15,16,17,14,17,17,18,17,15,16,14,15,14,16,16,16,15,15,15,17,15,15,13,15,15,14,13,14,15,15,6,16,14,14,16,15,16,16,15,16,16,16,17,16,16,14,14,15,17,16,15,17,15,16,16,15,12,17,15,16,17,15,17,16,14,16,7,15,15,16,16,13,14,14,17,14,16,17,15,17,16,16,16
14,15,16,17,16,15,15,15,15,16,15,15,15,14,16,13,13,15,14,14,13,17,16,14,14,15,15,13,16,13,15,17,6,14,15,14,16,17,16,15,17,18,16,17,16,17,17,17,16,17,18,16,17,17,17,15,17,15,16,16,17,16,17,16,17,17,17,17,17,17,16,14,17,17,15,16,15,13,16,15,14,18,19,14,16,16,17,17,16,16,17,17,17,18,14,16,14,16,15,17,18,16,17,17,17,20,19,17,16,17,17,16,16,17,17,16,16,15,17,15,17,17,16,16,16,17,16,16
17,17,16,17,19,15,16,16,16,17,16,17,15,15,14,17,18,17,16,17,14,15,15,16,17,16,16,14,16,16,16,14,16,15,18,17,18,16,17,14,16,16,18,16,18,17,16,16,14,16,15,17,16,17,17,17,17,16,16,17,16,16,14,15,15,18,16,17,19,15,17,6,18,16,16,15,17,17,16,16,18,17,16,15,15,15,15,17,14,16,16,15,16,18,16,16,16,17,16,15,15,16,14,16,17,18,15,14,17,15,17,15,16,16,16,15,16,16,13,16,17,13,16,15,16,15,15,16
18,16,16,17,17,17,16,13,16,16,16,16,16,16,15,14,15,16,16,17,15,16,16,16,17,17,17,17,14,16,16,15,17,17,18,16,16,15,16,15,16,17,16,15,13,16,15,18,15,17,14,15,16,16,16,16,15,16,16,14,16,14,17,14,14,15,15,16,18,15,13,15,14,15,14,17,16,17,15,15,16,16,16,16,16,16,15,17,15,17,16,16,15,17,16,15,15,16,13,14,14,15,16,16,17,16,15,16,14,15,16,16,17,16,16,16,16,14,13,15,14,15,15,16,15,14,16,15
16,16,15,14,16,15,15,16,13,14,15,15,17,17,16,15,14,14,16,15,12,14,16,14,17,15,16,15,14,15,16,15,15,16,16,15,14,15,15,16,15,15,13,7,5,14,13,16,15,14,16,16,13,14,13,15,14,14,16,13,14,12,15,16,14,15,16,15,15,16,14,14,7,14,16,15,16,15,16,16,15,13,16,16,17,15,16,15,15,14,15,15,16,17,14,15,15,15,16,15,15,12,15,15,15,15,15,15,15,17,15,16,14,14,16,16,16,17,15,14,16,16,16,16,16,15,14,15
14,16,18,16,15,15,6,15,14,16,16,17,15,16,15,16,17,18,15,17,16,18,16,16,16,17,17,15,16,17,18,17,17,17,15,19,15,17,16,15,14,16,17,17,18,17,15,16,16,15,16,16,13,15,17,16,16,16,16,15,15,17,15,15,16,16,18,17,16,17,16,16,17,17,16,15,13,15,16,7,16,14,18,15,15,16,15,16,15,16,16,17,16,18,17,16,15,15,15,18,15,16,15,14,15,15,15,15,14,16,15,15,16,17,15,16,17,15,16,16,16,16,14,15,14,16,13,16
18,14,15,17,15,16,17,17,15,17,17,17,16,16,15,15,14,16,17,15,14,15,15,16,13,13,15,16,16,16,17,15,17,17,15,15,16,15,18,15,17,15,15,13,17,15,12,15,16,15,16,16,15,15,17,17,14,15,17,16,16,16,15,13,16,16,17,15,17,15,16,15,17,16,15,16,16,16,16,15,15,15,17,17,17,17,17,15,17,16,17,16,16,17,18,15,19,16,17,15,16,17,15,17,16,16,17,17,17,18,17,17,14,15,16,16,18,17,16,16,17,17,16,14,14,16,16,15
15,17,18,17,16,17,17,17,17,16,16,15,16,16,16,16,17,16,16,17,15,18,15,15,15,17,18,13,17,17,17,17,16,16,17,16,15,18,15,17,18,16,17,17,17,17,17,18,15,16,16,16,17,17,16,16,14,17,18,16,16,18,17,17,16,19,17,15,16,16,16,17,16,18,18,18,15,16,16,15,18,16,17,17,18,16,16,18,17,15,15,16,14,16,16,17,16,14,14,17,16,16,17,17,15,15,14,15,14,15,14,14,14,17,14,17,16,17,14,16,14,16,15,15,15,14,17,16
